codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1331691  / El Poblado,"EN ARRIENDO $5,100,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,5,70 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331682  / San Lucas,"EN ARRIENDO $8,000,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Ceramica,2,88 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,88 M2.,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331665  / Ciudad del Rio,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,2,51 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,1,6,51 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
Código 1331660  / El Tesoro,"EN ARRIENDO $4,100,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Ceramica,2,100 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,100 M2.,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
Código 1331653  / Ciudad del Rio,"EN ARRIENDO $5,100,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,2,85 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,4,85 M2.,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331634  / El Poblado,"EN ARRIENDO $5,100,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Porcelanato,2,65 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,2,5,65 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0
Código 1331548  / San Diego,"EN ARRIENDO $4,000,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,64 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,64 M2.,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
Código 1331545  / San Diego,"EN ARRIENDO $4,650,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,76 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,76 M2.,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
Código 1331537  / Ciudad del Rio,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,"2
                                    CABIANDOS EN VIDRIO TEMPLADO",85 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,IntegralABIERTA CON MESON EN MARMOL,1 (DOBLE LINEAL ),PLACA DEPORTIVA,"2
                                    2 CLOSET",6,85 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331527  / Castropol,"EN ARRIENDO $4,200,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Ceramica,2,115 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),"Disponible para arrendar en el sector Castropol. Consta de 3 Alcobas, Closets, Vestier, 2 Baños, Cocina Integral con Red de Gas natural y Calentador a Gas, Sala comedor. Unidad cerrada, con vigilancia de 24 horas, cuenta con zonas comunes como salón social, juegos infantiles, zonas verdes. Muy buena ubicación.

Código Maxibienes: 649-34283

Atención Sede Poblado/Envigado +57 3147456295

¡Visítanos en nuestro sitio web y explora más opciones! www.maxibienes.com",3,6,115 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
Código 1331525  / Los Balsos,"EN ARRIENDO $7,900,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Ceramica,3 + Baño de servicio,145 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,145 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
Código 1331514  / San Diego,"EN ARRIENDO $5,500,000",Apartamento en Arriendo San Diego Medellin ,San Diego,PorcelanatoMadera laminada,2,83 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,IntegralAbierta,1 (),,"3
                                    1 Vestier - 2 Closet",5,83 M2.,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
Código 1331505  / Las Palmas,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Porcelanato,1,44 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Sencilla,1 (),,1,0,44 M2.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Código 1331489  / Ciudad del Rio,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Ceramica,2,68 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),"Disponible para arrendar en el sector Ciudad del rio. Consta de 3 Alcobas, Closets, vestier, 2 Baños, Cocina Integral con Red de Gas natural y Calentador a Gas, Sala comedor. Unidad cerrada, con vigilancia de 24 horas, cuenta con zonas comunes como piscina, gimnasio, sauna, turco, salón social, juegos infantiles. Muy buena ubicación. Código Maxibienes: 649-34271 Atención Sede Poblado/Envigado 57 3147456295 ¡Visítanos en nuestro sitio web y explora más opciones! www.maxibienes.com",3,5,68 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331480  / Castropol,"EN ARRIENDO $5,450,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Porcelanato,3,105 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),"Disponible para arrendar en el sector Castropol. Consta de 3 Alcobas, Closets, Vestier, 3 Baños, Cocina Integral con Red de Gas natural y Calentador a Gas, Sala comedor. Unidad cerrada, con vigilancia de 24 horas, cuenta con zonas comunes como piscina, gimnasio, salón social, juegos infantiles. Muy buena ubicación. Código Maxibienes: 649-34247 Atención Sede Poblado/Envigado 57 3147456295 ¡Visítanos en nuestro sitio web y explora más opciones! www.maxibienes.com",3,5,105 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1331469  / San Diego,"EN ARRIENDO $3,800,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,68 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),"Disponible para arrendar en el sector San Diego. Consta de 3 Alcobas, Closets, 2 Baños, Cocina Integral con Red de Gas natural y Calentador a Gas, Sala comedor. Unidad cerrada, con vigilancia de 24 horas, cuenta con zonas comunes como piscina, sauna, turco, gimnasio, salón social, juegos infantiles. Muy buena ubicación, cerca a clínica del centro comercial san diego. Código Maxibienes: 649-34214 Atención Sede Poblado/Envigado 57 3147456295 ¡Visítanos en nuestro sitio web y explora más opciones! www.maxibienes.com",3,5,68 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331459  / San Diego,"EN ARRIENDO $4,500,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),"Disponible para arrendar en el sector San Diego. Consta de 3 Alcobas, Closets, 2 Baños, Cocina Integral con Red de Gas natural y Calentador a Gas, Sala comedor. Unidad cerrada, con vigilancia de 24 horas, cuenta con zonas comunes como piscina, sauna, turco, gimnasio, salón social, juegos infantiles. Muy buena ubicación, cerca a clínica del centro comercial san diego.Código Maxibienes 649-34216. Atención Sede PobladoEnvigado 57 3147456295¡Visítanos en nuestro sitio web y explora más opciones! www.maxibienes.com",3,5,78 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331435  / Castropol,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Ceramica,2,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,6,78 M2.,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1331425  / Milla de Oro,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Milla de Oro Medellin ,Milla de Oro,Ceramica,3 + Baño de servicio,170 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2 + Alcoba de servicio,4,170 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
Código 1331422  / San Diego,"EN ARRIENDO $3,800,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,2,68 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),"Disponible para arrendar en el sector San diego. Consta de 2 Alcobas, Closets, 2 Baños, Cocina Integral con Red de Gas natural y Calentador a Gas, Sala comedor. Unidad cerrada, con vigilancia de 24 horas, cuenta con zonas comunes como piscina, gimnasio, cancha, sauna, turco, salón social, juegos infantiles. Muy buena ubicación, cerca al centro comercial San Diego. Código Maxibienes: 649-34135 Atención Sede Poblado/Envigado 57 3147456295 ¡Visítanos en nuestro sitio web y explora más opciones! www.maxibienes.com",2,5,68 M2.,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1328725  / El Poblado,"EN ARRIENDO $11,000,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,MarmolCeramica,4 + Baño de servicio,245 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,IntegralCon barra,2 (),Puerta blindada,4 + Alcoba de servicio,6,245 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
Código 1331315  / San Diego,"EN ARRIENDO $3,800,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,65 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,65 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331312  / San Diego,"EN ARRIENDO $4,500,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Porcelanato,2,77 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,77 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
Código 1331262  / La Visitación,"EN ARRIENDO $2,800,000",Apartamento en Arriendo La Visitación Medellin ,La Visitación,Madera,2,50 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,1,5,50 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
Código 1331248  / El Tesoro,"EN ARRIENDO $10,375,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Ceramica,4,380 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,4 (),,4,6,380 M2.,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
Código 1331168  / Las Palmas,"EN ARRIENDO $6,500,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Ceramica,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,70 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
Código 1331133  / Alejandria,"EN ARRIENDO $9,300,000",Apartamento en Arriendo Alejandria Medellin ,Alejandria,Ceramica,4 + Baño de servicio,290 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,290 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Código 1331125  / Castropol,"EN ARRIENDO $6,500,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Porcelanato,3,104 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,6,104 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
Código 1331117  / Castropol,"EN ARRIENDO $4,400,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Ceramica,2 + Baño de servicio,115 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3 + Alcoba de servicio,5,115 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
Código 1331112  / San Lucas,"EN ARRIENDO $4,500,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Ceramica,4,120 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,120 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Código 1331110  / Ciudad del Rio,"EN ARRIENDO $7,500,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,3,78 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,78 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
Código 1331092  / Las Palmas,"EN ARRIENDO $6,800,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Porcelanato,2,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,6,90 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0
Código 1331079  / Castropol,"EN ARRIENDO $7,700,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Porcelanato,4,128 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,3,0,128 M2.,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
Código 1331062  / La Frontera,"EN ARRIENDO $3,400,000",Apartamento en Arriendo La Frontera Medellin ,La Frontera,Madera laminada,2,55 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,1,5,55 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1331040  / Alejandria,"EN ARRIENDO $8,400,000",Apartamento en Arriendo Alejandria Medellin ,Alejandria,Porcelanato,3 + Baño de servicio,270 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,270 M2.,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
Código 1331034  / Astorga,"EN ARRIENDO $10,300,000",Apartamento en Arriendo Astorga Medellin ,Astorga,Ceramica,4 + Baño de servicio,245 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,245 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Código 1331022  / San Lucas,"EN ARRIENDO $6,700,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Ceramica,2,100 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,2,6,100 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
Código 1331011  / Ciudad del Rio,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,3,72 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,72 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
Código 1330998  / Provenza,"EN ARRIENDO $5,300,000",Apartamento en Arriendo Provenza Medellin ,Provenza,Ceramica,1,42 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,1,6,42 M2.,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1330935  / Ciudad del Rio,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,2,88 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,88 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
Código 1330929  / Provenza,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Provenza Medellin ,Provenza,Ceramica,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,70 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
Código 1330913  / Loma de San Julian,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Loma de San Julian Medellin ,Loma de San Julian,Madera,2,106 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,5,106 M2.,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1330902  / La Tomatera,"EN ARRIENDO $6,100,000",Apartamento en Arriendo La Tomatera Medellin ,La Tomatera,Porcelanato,3 + Baño de servicio,150 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,150 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0
Código 1330898  / Las Palmas,"EN ARRIENDO $7,500,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Ceramica,2,89 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,89 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
Código 1330825  / Loma del Indio,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Porcelanato,2,67 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,5,67 M2.,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
Código 1330795  / Alejandria,"EN ARRIENDO $9,000,000",Apartamento en Arriendo Alejandria Medellin ,Alejandria,Ceramica,3,260 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3,5,260 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
Código 1330762  / El Poblado,"EN ARRIENDO $3,200,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Ceramica,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,0,70 M2.,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
Código 1330738  / Manila,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Manila Medellin ,Manila,Ceramica,2,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,90 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0
Código 1330689  / Las Palmas,"EN ARRIENDO $4,200,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,1 (),,2,5,70 M2.,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
Código 1330631  / Ciudad del Rio,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,1,52 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,1,6,52 M2.,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
Código 1330603  / La Frontera,"EN ARRIENDO $9,500,000",Apartamento en Arriendo La Frontera Medellin ,La Frontera,Porcelanato,3 + Baño de servicio,170 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3 + Alcoba de servicio,6,170 M2.,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Código 1330551  / Loma del Indio,"EN ARRIENDO $4,300,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Porcelanato,3,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,2,4,90 M2.,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
Código 1330547  / Vizcaya,"EN ARRIENDO $4,800,000",Apartamento en Arriendo Vizcaya Medellin ,Vizcaya,Porcelanato,4 + Baño de servicio,108 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,108 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
Código 1330519  / Santa Ma. los Angeles,"EN ARRIENDO $7,000,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Porcelanato,3,120 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,120 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1330449  / Loma del Indio,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,2,4,70 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
Código 1330429  / La Linde,"EN ARRIENDO $2,950,000",Apartamento en Arriendo La Linde Medellin ,La Linde,Madera,2,44 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,1,0,44 M2.,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
Código 1330409  / Los Balsos,"EN ARRIENDO $4,600,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Ceramica,3,127 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,3 + Alcoba de servicio,6,127 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
Código 1330396  / Cola del Zorro,"EN ARRIENDO $4,700,000",Apartamento en Arriendo Cola del Zorro Medellin ,Cola del Zorro,Madera laminada,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,1,0,70 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
Código 1330387  / Santa Ma. los Angeles,"EN ARRIENDO $6,800,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Madera,3,120 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,3,6,120 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
Código 1330362  / Loma del Indio,"EN ARRIENDO $6,400,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Madera laminada,"2
                                    Cabinados en vidrio",69 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,IntegralCon red de gas,1 (),,"1
                                    Con closet",5,69 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0
Código 1330325  / Los Balsos,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Porcelanato,3,109 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,109 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1330256  / Ciudad del Rio,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Ceramica,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
Código 1330172  / Las Palmas,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Madera,2,68 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,2,4,68 M2.,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
Código 1330170  / Ciudad del Rio,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Ceramica,2,85 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,85 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1330164  / Loma del Indio,"EN ARRIENDO $6,500,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Madera,2,70 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,1,4,70 M2.,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0
Código 1330137  / Los Balsos,"EN ARRIENDO $20,000,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Madera,4 + Baño de servicio,320 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,320 M2.,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
