,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
183,Código 1297874  / La Linde,"EN ARRIENDO $5,000,000",Apartamento en Arriendo La Linde Medellin ,La Linde,Ceramica,1,180 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,1,5,180 M2.,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
184,Código 1297783  / El Poblado,"EN ARRIENDO $4,500,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Madera,2 + Baño de servicio,180 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,"3 + Alcoba de servicio
                                    Todas con closet",0,180 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
185,Código 1297776  / San Lucas,"EN ARRIENDO $664,000,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Ceramica,3 + Baño de servicio,139 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,139 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
186,Código 1297757  / El Campestre,"EN ARRIENDO $6,500,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,MarmolAlcobas en madera laminada,3,149 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,149 M2.,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
187,Código 1297737  / Patio Bonito,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Patio Bonito Medellin ,Patio Bonito,Ceramica,3,100 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,2,6,100 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
188,Código 1297688  / La Calera,"EN ARRIENDO $12,100,000",Apartamento en Arriendo La Calera Medellin ,La Calera,Madera,4 + Baño de servicio,220 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,220 M2.,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
189,Código 1297631  / Los Balsos,"EN ARRIENDO $3,900,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Ceramica,2,115 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,115 M2.,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0
190,Código 1297569  / Castropol,"EN ARRIENDO $9,000,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Ceramica,2,178 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,178 M2.,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
191,Código 1297567  / La Calera,"EN ARRIENDO $11,000,000",Apartamento en Arriendo La Calera Medellin ,La Calera,MaderaY CERAMICA,5,278 M2. aproximadamente,Medellin Zona 2 - El Poblado,3,IntegralRED DE GAS,3 + cuarto útil (),CHIMENEA,3 + Alcoba de servicio,6,421 M2.,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0
192,Código 1297565  / Loma del Indio,"EN ARRIENDO $12,300,003",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Ceramica,1 + Baño de servicio,450 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,0 (),,5 + Alcoba de servicio,6,450 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
193,Código 1297562  / Patio Bonito,"EN ARRIENDO $4,700,000",Apartamento en Arriendo Patio Bonito Medellin ,Patio Bonito,Baldosa comun,2 + Baño de servicio,147 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,147 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
194,Código 1297556  / Loma del Indio,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Ceramica,2,58 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,2,4,58 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
195,Código 1297533  / San Diego,"EN ARRIENDO $2,700,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramica,1,42 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,2,4,42 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
196,Código 1297442  / Santa Ma. los Angeles,"EN ARRIENDO $6,300,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Ceramica,5,296 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,2 (),,5,6,296 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
197,Código 1297432  / La Frontera,"EN ARRIENDO $5,300,000",Apartamento en Arriendo La Frontera Medellin ,La Frontera,Ceramica,3,114 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,6,114 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0
198,Código 1297389  / Los Parra,"EN ARRIENDO $7,000,000",Apartamento en Arriendo Los Parra Medellin ,Los Parra,MaderaPorcelanato,2 + Baño de servicio,112 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2 + Alcoba de servicio,6,112 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
199,Código 1297354  / Loma del Indio,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Ceramica,2,60 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,2,4,60 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
200,Código 1297307  / Las Palmas,"EN ARRIENDO $4,200,000",Apartamento en Arriendo Las Palmas Medellin ,Las Palmas,Ceramica,2,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,0,90 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0
201,Código 1297278  / Loma del Indio,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Porcelanato,"2
                                    baño principal con bañera",80 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integraltipo americano con isala,1 + cuarto útil (),"conjunto cerrado con vigilancia las 24 horas, zona de juegos, zona infantil, guarderia, golfito y mas","2
                                    cuenta con una alcoba modificada a vestier",6,80 M2.,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
202,Código 1292817  / Loma Los Gonzalez,"EN ARRIENDO $4,300,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Ceramica,3,98 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,98 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0
203,Código 1291009  / Provenza,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Provenza Medellin ,Provenza,Madera laminada,2,65 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,1,6,65 M2.,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
204,Código 1297250  / Santa Ma. los Angeles,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Ceramica,5 + Baño de servicio,120 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,6,120 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
205,Código 1297247  / Manila,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Manila Medellin ,Manila,Ceramica,3,130 M2. aproximadamente,Medellin Zona 2 - El Poblado,3,Integral,0 (),,3,5,130 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
206,Código 1297220  / El Campestre,"EN ARRIENDO $3,700,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,Ceramica,2,71 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,71 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
207,Código 1297214  / La Frontera,"EN ARRIENDO $5,000,000",Apartamento en Arriendo La Frontera Medellin ,La Frontera,Ceramica,3,105 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,105 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
208,Código 1297126  / El Campestre,"EN ARRIENDO $19,000,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,Madera,4 + Baño de servicio,239 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,239 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
209,Código 1297079  / El Campestre,"EN ARRIENDO $23,000,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,Madera,4 + Baño de servicio,238 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,238 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0
210,Código 1297053  / El Poblado,"EN ARRIENDO $6,000,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Ceramica,1,238 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,1,6,238 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Código 1297021  / San Diego,"EN ARRIENDO $3,800,000",Apartamento en Arriendo San Diego Medellin ,San Diego,Ceramicay madera laminada en las habitaciones.,2,72 M2. aproximadamente,Medellin Zona 2 - El Poblado,20,Integral,1 + cuarto útil (),,3,5,72 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
212,Código 1296883  / El Poblado,"EN ARRIENDO $8,500,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Marmol,3 + Baño de servicio,276 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,276 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0
213,Código 1296876  / Los Balsos,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Ceramica,2,86 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,5,86 M2.,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
214,Código 1296871  / Los Balsos,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Marmol,3,150 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,150 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
215,Código 1296846  / Los Balsos,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Madera laminada,"3
                                    Cabinados",116 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,IntegralCon red de gas,1 (),,"2
                                    con closet",5,116 M2.,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
216,Código 1296807  / Patio Bonito,"EN ARRIENDO $3,850,000",Apartamento en Arriendo Patio Bonito Medellin ,Patio Bonito,Baldosa comun,3,140 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,2,6,140 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
217,Código 1296657  / El Campestre,"EN ARRIENDO $4,700,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,Ceramica,3 + Baño de servicio,130 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,130 M2.,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
218,Código 1296644  / Loma del Indio,"EN ARRIENDO $2,900,000",Apartamento en Arriendo Loma del Indio Medellin ,Loma del Indio,Ceramica,1,42 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,2,5,42 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0
219,Código 1296513  / La Frontera,"EN ARRIENDO $7,000,000",Apartamento en Arriendo La Frontera Medellin ,La Frontera,Porcelanato,3,130 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,IntegralAbierta,1 + cuarto útil (),"Apartamento amoblado, en sector súper tranquilo vista a verde.

Primer piso: sala comedor baño social cocina abierta patio de ropas súper terraza.

Segundo piso:
Cuarto principal con baño y vestier 
Segundo cuarto con closet
Baño completo 
Hall 
Unidad con salón social 
Sendero para caminar.  Mucho verde 
Salón social 
Juegos para niños 
Cancha de fútbol y básquetbol",2,6,130 M2.,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
220,Código 1296499  / Castropol,"EN ARRIENDO $9,000,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Madera laminaday CERAMICA,5,230 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,4,4,230 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
221,Código 1296467  / Transv. Inferior,"EN ARRIENDO $9,000,000",Apartamento en Arriendo Transv. Inferior Medellin ,Transv. Inferior,Ceramica,4,230 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,230 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
222,Código 1296426  / El Poblado,"EN ARRIENDO $4,500,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Ceramica,2,115 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (estudio ),,2,0,115 M2.,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
223,Código 1296386  / Santa Ma. los Angeles,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Porcelanatoen la zona social y en las alcobas madera laminada,"2 + Baño de servicio
                                    cabinados en vidrio templado",104 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integralabierta con mesón en quarztone,2 + cuarto útil (),,"3
                                    2 closet, 1 vestier",6,104 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0
224,Código 1296284  / Ciudad del Rio,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Ceramica,2,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,90 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0
225,Código 1296240  / Ciudad del Rio,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Ceramica,2,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,0,90 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0
226,Código 1296131  / Manila,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Manila Medellin ,Manila,Madera laminada,2,57 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,4,57 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
227,Código 1296130  / Loma Los Gonzalez,"EN ARRIENDO $5,700,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Porcelanato y madera laminadaHabitaciones en madera laminada,3,110 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3,6,110 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
228,Código 1296094  / Ciudad del Rio,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Ceramica,2,90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,3,5,90 M2.,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
229,Código 1295815  / Loma Los Gonzalez,"EN ARRIENDO $4,600,000",Apartamento en Arriendo Loma Los Gonzalez Medellin ,Loma Los Gonzalez,Madera laminada,"2
                                    cabinados",90 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (parqueadero lieneal),,"3
                                    dos con closet y una con vestier",6,90 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
230,Código 1295765  / Ciudad del Rio,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Madera laminada y ceramica,2,88 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,88 M2.,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0
231,Código 1295754  / El Tesoro,"EN ARRIENDO $8,300,000",Apartamento en Arriendo El Tesoro Medellin ,El Tesoro,Porcelanato,4 + Baño de servicio,160 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,6,160 M2.,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
232,Código 1295730  / Santa Ma. los Angeles,"EN ARRIENDO $15,000,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Porcelanato,"3
                                    Sistema listo pra montaje de Jacuzzi",128 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,IntegralCocina Integral abierta y comedor juntos con balcon,2 + cuarto útil (Paralelos),"Apartamento ubicado en Santa María de los Ángeles, Poblado,
domotizado
 128 m2
 1 habitación 
Alcoba principal amplia con aire acondicionado  excelente vista a la ciudad.
2 habitacion con aire acondicionado y closet 
  estudio con sofe de entretenimiento  y  que se puede adecuar  cómo 3 habitación.
Sala con aire acondicionado 
con muy buena iluminación cuenta con zonas de estar amplias , cocina abierta se integra a la sala y balcón, zona de ropas.  ( sistemalisto para Montaje de jacuzzi

Cuenta además con 2 parqueaderos paralelos. Sus zonas comunes cuenta con salón social y juegos para niños.
Se puede rentar por mes hasta 15 millones",3,6,128 M2.,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0
233,Código 1295636  / El Poblado,"EN ARRIENDO $8,000,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Ceramica,2,85 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 (),,3,5,85 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
234,Código 1295575  / Ciudad del Rio,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Ciudad del Rio Medellin ,Ciudad del Rio,Porcelanato,2,80 M2. aproximadamente,Medellin Zona 2 - El Poblado,3,Integral,1 + cuarto útil (),"En unidad cerrada con un área de 80 mt²
3 Alcobas (Alcoba Principal con Vestier y Baño, 2 Alcobas con Closet) 1 Baño Social, Biblioteca, Balcón, Salón Comedor, Cocina Integral con Barra, Vista Panorámica, Zona de Ropas, Red de Gas y Calentador.
1 Parqueadero Cubierto + Cuarto Útil.
Conjunto cerrado con porteria 24 horas, Ascensor, Gimnasio, Juegos infantiles, Piscina, Salón Social, Shut de Basuras, Turco/Sauna, Zona BBQ y Zonas Verdes.
Inmueble cercano a Instituciones Educativas, Transporte Publico, Parques Cercanos, Vía Principal, Supermercados y Zona Residencial.

Contáctanos:
Vía telefónica: (4) 589 78 88  312 871 88 31
Vía e-mail: esenciainmobiliaria@gmail.com
Visita nuestro sitio web: http://www.esenciapropiedadraiz.com.co",3,0,80 M2.,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
235,Código 1295427  / El Campestre,"EN ARRIENDO $8,000,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,MarmolMadera,6,280 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,1 + cuarto útil (cubierto ),,5,6,280 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
236,Código 1295386  / El Poblado,"EN ARRIENDO $14,500,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Ceramica,4,420 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,3,5,420 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
237,Código 1295383  / Castropol,"EN ARRIENDO $4,900,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Porcelanato,3,87 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,87 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
238,Código 1295381  / Los Balsos,"EN ARRIENDO $3,900,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Madera,2,115 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2 + Alcoba de servicio,6,115 M2.,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
239,Código 1295380  / Castropol,"EN ARRIENDO $5,150,000",Apartamento en Arriendo Castropol Medellin ,Castropol,Madera,3,102 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,2,6,102 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
240,Código 1295376  / El Campestre,"EN ARRIENDO $7,150,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,Porcelanato,3,85 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,1 + cuarto útil (),,2,6,85 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
241,Código 1295370  / El Campestre,"EN ARRIENDO $8,100,000",Apartamento en Arriendo El Campestre Medellin ,El Campestre,Porcelanato,4 + Baño de servicio,240 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,3 + cuarto útil (),,3 + Alcoba de servicio,6,240 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
242,Código 1295366  / San Lucas,"EN ARRIENDO $6,900,000",Apartamento en Arriendo San Lucas Medellin ,San Lucas,Ceramica,4,167 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (),,3,6,167 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
243,Código 1295350  / Santa Ma. los Angeles,"EN ARRIENDO $8,000,000",Apartamento en Arriendo Santa Ma. los Angeles Medellin ,Santa Ma. los Angeles,Marmol,7 + Baño de servicio,296 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 + cuarto útil (),,5 + Alcoba de servicio,6,296 M2.,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
244,Código 1295344  / Loma de San Julian,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Loma de San Julian Medellin ,Loma de San Julian,Marmol,2,94 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,2 (Lineal),,2,5,94 M2.,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
245,Código 1295342  / Los Balsos,"EN ARRIENDO $6,800,000",Apartamento en Arriendo Los Balsos Medellin ,Los Balsos,Ceramica,2 + Baño de servicio,112 M2. aproximadamente,Medellin Zona 2 - El Poblado,1,Integral,0 (),,2 + Alcoba de servicio,6,112 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
246,Código 1295284  / El Poblado,"EN ARRIENDO $8,500,000",Apartamento en Arriendo El Poblado Medellin ,El Poblado,Marmol,1 + Baño de servicio,320 M2. aproximadamente,Medellin Zona 2 - El Poblado,2,Integral,2 + cuarto útil (),,3 + Alcoba de servicio,5,320 M2.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
